employee_skill_id,employee_id,skill_id,proficiency_level
19410,1622,58,5
19411,1622,59,4
19412,1622,28,5
19413,1622,30,2
19414,1623,1,4
19415,1623,3,3
19416,1623,5,3
19417,1623,6,2
19418,1623,9,2
19419,1623,43,3
19420,1623,45,2
19421,1623,46,4
19422,1623,47,3
19423,1623,20,2
19424,1623,21,3
19425,1623,53,4
19426,1623,31,4
19427,1624,1,3
19428,1624,2,4
19429,1624,3,4
19430,1624,4,3
19431,1624,35,3
19432,1624,8,2
19433,1624,9,1
19434,1624,40,3
19435,1624,19,4
19436,1624,51,4
19437,1624,60,2
19438,1625,1,5
19439,1625,33,2
19440,1625,35,4
19441,1625,37,3
19442,1625,8,4
19443,1625,9,4
19444,1625,48,2
19445,1625,20,3
19446,1625,21,3
19447,1625,55,2
19448,1625,25,2
19449,1625,58,3
19450,1625,28,4
19451,1625,30,4
19452,1626,1,4
19453,1626,6,2
19454,1626,39,2
19455,1626,8,5
19456,1626,41,3
19457,1626,9,3
19458,1626,11,3
19459,1626,49,5
19460,1626,50,2
19461,1626,19,3
19462,1626,51,4
19463,1626,21,4
19464,1626,54,5
19465,1626,18,1
19466,1627,1,5
19467,1627,8,5
19468,1627,9,5
19469,1627,41,4
19470,1627,11,4
19471,1627,13,3
19472,1627,49,4
19473,1627,50,4
19474,1627,19,3
19475,1627,51,4
19476,1627,21,3
19477,1627,54,5
19478,1628,8,2
19479,1628,9,4
19480,1628,16,3
19481,1628,19,4
19482,1628,21,3
19483,1628,53,4
19484,1628,23,4
19485,1628,22,4
19486,1628,59,4
19487,1628,29,3
19488,1628,30,5
19489,1629,32,1
19490,1629,8,4
19491,1629,9,3
19492,1629,41,4
19493,1629,11,3
19494,1629,50,3
19495,1629,19,4
19496,1629,52,2
19497,1629,51,4
19498,1629,21,5
19499,1629,54,1
19500,1629,55,2
19501,1629,25,3
19502,1629,28,2
19503,1629,30,3
19504,1630,2,4
19505,1630,8,5
19506,1630,9,2
19507,1630,11,4
19508,1630,19,3
19509,1630,23,2
19510,1630,21,3
19511,1630,22,1
19512,1630,53,1
19513,1630,58,3
19514,1630,59,3
19515,1630,30,3
19516,1631,1,2
19517,1631,7,3
19518,1631,8,2
19519,1631,43,3
19520,1631,13,3
19521,1631,14,3
19522,1631,15,3
19523,1631,17,4
19524,1631,18,2
19525,1631,19,3
19526,1631,21,4
19527,1631,55,2
19528,1631,59,5
19529,1632,32,3
19530,1632,1,3
19531,1632,3,2
19532,1632,36,4
19533,1632,8,2
19534,1632,9,3
19535,1632,41,3
19536,1632,43,2
19537,1632,13,3
19538,1632,19,3
19539,1632,20,3
19540,1632,57,2
19541,1633,8,2
19542,1633,9,4
19543,1633,11,2
19544,1633,12,4
19545,1633,19,4
19546,1633,21,3
19547,1633,22,3
19548,1633,23,3
19549,1633,53,3
19550,1633,58,3
19551,1633,59,4
19552,1633,30,4
19553,1634,1,3
19554,1634,34,4
19555,1634,3,2
19556,1634,36,3
19557,1634,10,3
19558,1634,11,2
19559,1634,19,3
19560,1634,21,2
19561,1634,57,1
19562,1634,30,3
19563,1634,31,1
19564,1635,2,5
19565,1635,8,3
19566,1635,9,3
19567,1635,41,4
19568,1635,11,3
19569,1635,40,3
19570,1635,47,2
19571,1635,50,3
19572,1635,19,4
19573,1635,52,4
19574,1635,51,2
19575,1635,21,5
19576,1635,25,3
19577,1635,28,3
19578,1635,30,3
19579,1636,7,2
19580,1636,40,4
19581,1636,14,2
19582,1636,15,3
19583,1636,17,3
19584,1636,18,2
19585,1636,19,4
19586,1636,20,2
19587,1636,21,4
19588,1636,52,4
19589,1636,27,4
19590,1637,1,5
19591,1637,37,5
19592,1637,39,5
19593,1637,40,5
19594,1637,41,3
19595,1637,42,2
19596,1637,11,4
19597,1637,9,4
19598,1637,19,5
19599,1637,21,5
19600,1637,25,4
19601,1637,28,5
19602,1637,30,4
19603,1637,57,2
19604,1638,1,5
19605,1638,34,1
19606,1638,3,4
19607,1638,4,3
19608,1638,6,4
19609,1638,8,4
19610,1638,9,4
19611,1638,40,5
19612,1638,19,4
19613,1638,52,3
19614,1638,21,4
19615,1638,57,1
19616,1638,60,5
19617,1639,1,3
19618,1639,2,3
19619,1639,3,1
19620,1639,7,3
19621,1639,8,2
19622,1639,13,3
19623,1639,14,4
19624,1639,15,4
19625,1639,17,3
19626,1639,18,2
19627,1639,19,2
19628,1639,21,4
19629,1639,31,1
19630,1640,5,5
19631,1640,8,2
19632,1640,9,2
19633,1640,19,1
19634,1640,53,2
19635,1640,21,1
19636,1640,22,1
19637,1640,58,3
19638,1640,59,1
19639,1640,30,2
19640,1641,3,2
19641,1641,4,3
19642,1641,8,2
19643,1641,9,3
19644,1641,43,2
19645,1641,17,3
19646,1641,19,3
19647,1641,51,3
19648,1641,21,4
19649,1641,52,4
19650,1641,60,2
19651,1642,34,4
19652,1642,35,1
19653,1642,36,3
19654,1642,5,2
19655,1642,8,3
19656,1642,19,3
19657,1642,21,2
19658,1642,30,3
19659,1642,31,2
19660,1643,1,3
19661,1643,2,2
19662,1643,3,2
19663,1643,6,2
19664,1643,8,2
19665,1643,9,2
19666,1643,48,4
19667,1643,17,4
19668,1643,51,1
19669,1643,21,1
19670,1643,60,2
19671,1644,1,3
19672,1644,33,5
19673,1644,3,5
19674,1644,35,3
19675,1644,39,5
19676,1644,8,5
19677,1644,40,4
19678,1644,9,4
19679,1644,11,3
19680,1644,42,5
19681,1644,19,4
19682,1644,21,4
19683,1645,1,5
19684,1645,3,5
19685,1645,39,4
19686,1645,8,3
19687,1645,40,3
19688,1645,9,5
19689,1645,11,3
19690,1645,44,2
19691,1645,19,5
19692,1645,21,2
19693,1645,60,3
19694,1645,30,2
19695,1646,33,2
19696,1646,3,2
19697,1646,8,1
19698,1646,9,2
19699,1646,13,1
19700,1646,46,2
19701,1646,47,3
19702,1646,45,2
19703,1646,51,5
19704,1646,21,1
19705,1646,28,2
19706,1647,1,2
19707,1647,8,3
19708,1647,9,2
19709,1647,13,2
19710,1647,48,2
19711,1647,21,2
19712,1647,55,2
19713,1647,56,2
19714,1647,24,1
19715,1647,58,2
19716,1647,29,3
19717,1647,30,1
19718,1648,32,2
19719,1648,1,3
19720,1648,3,3
19721,1648,6,3
19722,1648,8,1
19723,1648,9,2
19724,1648,48,2
19725,1648,51,1
19726,1648,21,4
19727,1648,60,2
19728,1649,6,3
19729,1649,8,4
19730,1649,9,4
19731,1649,19,2
19732,1649,53,3
19733,1649,21,2
19734,1649,22,4
19735,1649,56,3
19736,1649,58,4
19737,1649,59,4
19738,1649,30,1
19739,1650,1,2
19740,1650,8,2
19741,1650,9,3
19742,1650,11,4
19743,1650,48,4
19744,1650,20,1
19745,1650,21,2
19746,1650,22,4
19747,1650,55,1
19748,1650,24,1
19749,1650,57,2
19750,1650,58,1
19751,1650,29,4
19752,1650,30,2
19753,1651,3,2
19754,1651,5,1
19755,1651,9,1
19756,1651,43,2
19757,1651,45,1
19758,1651,46,3
19759,1651,47,2
19760,1651,49,4
19761,1651,20,1
19762,1651,21,2
19763,1652,32,3
19764,1652,3,1
19765,1652,4,4
19766,1652,8,4
19767,1652,9,4
19768,1652,19,5
19769,1652,51,4
19770,1652,21,5
19771,1652,52,5
19772,1652,60,4
19773,1653,1,2
19774,1653,56,1
19775,1653,3,4
19776,1653,9,2
19777,1653,13,3
19778,1653,48,1
19779,1653,20,2
19780,1653,55,3
19781,1653,24,3
19782,1653,57,1
19783,1653,58,1
19784,1653,30,3
19785,1654,3,5
19786,1654,5,5
19787,1654,6,3
19788,1654,38,2
19789,1654,8,5
19790,1654,9,5
19791,1654,11,5
19792,1654,47,3
19793,1654,19,4
19794,1654,21,4
19795,1654,25,4
19796,1654,28,5
19797,1654,30,4
19798,1655,1,2
19799,1655,3,4
19800,1655,6,3
19801,1655,8,3
19802,1655,9,3
19803,1655,42,2
19804,1655,45,2
19805,1655,48,3
19806,1655,51,3
19807,1655,21,3
19808,1655,60,3
19809,1656,1,2
19810,1656,37,3
19811,1656,8,4
19812,1656,9,5
19813,1656,42,1
19814,1656,48,5
19815,1656,20,4
19816,1656,21,4
19817,1656,55,2
19818,1656,24,3
19819,1656,57,4
19820,1656,58,4
19821,1656,30,3
19822,1657,8,5
19823,1657,11,4
19824,1657,19,3
19825,1657,23,4
19826,1657,21,3
19827,1657,22,5
19828,1657,53,3
19829,1657,56,3
19830,1657,25,4
19831,1657,58,4
19832,1657,59,4
19833,1657,28,3
19834,1657,30,3
19835,1658,1,1
19836,1658,34,1
19837,1658,8,3
19838,1658,41,3
19839,1658,40,5
19840,1658,45,3
19841,1658,50,3
19842,1658,19,3
19843,1658,51,1
19844,1658,21,2
19845,1658,54,3
19846,1658,52,2
19847,1658,27,2
19848,1659,32,3
19849,1659,33,2
19850,1659,2,2
19851,1659,3,3
19852,1659,6,3
19853,1659,8,2
19854,1659,9,3
19855,1659,42,4
19856,1659,11,1
19857,1659,19,3
19858,1659,21,1
19859,1659,27,2
19860,1660,7,2
19861,1660,8,3
19862,1660,41,2
19863,1660,11,3
19864,1660,49,5
19865,1660,19,3
19866,1660,23,4
19867,1660,21,2
19868,1660,22,3
19869,1660,53,3
19870,1660,25,3
19871,1660,58,2
19872,1660,59,3
19873,1660,28,2
19874,1660,30,2
19875,1661,1,3
19876,1661,34,4
19877,1661,35,4
19878,1661,36,4
19879,1661,5,4
19880,1661,11,2
19881,1661,48,4
19882,1661,18,4
19883,1661,52,4
19884,1661,21,4
19885,1661,30,5
19886,1661,31,2
19887,1662,32,4
19888,1662,1,5
19889,1662,3,5
19890,1662,9,5
19891,1662,11,5
19892,1662,48,2
19893,1662,20,5
19894,1662,21,5
19895,1662,25,5
19896,1662,58,4
19897,1662,27,5
19898,1662,28,4
19899,1662,30,5
19900,1663,32,3
19901,1663,1,4
19902,1663,34,5
19903,1663,56,3
19904,1663,36,1
19905,1663,9,3
19906,1663,48,3
19907,1663,49,3
19908,1663,20,3
19909,1663,55,5
19910,1663,24,2
19911,1663,57,3
19912,1663,58,4
19913,1663,30,4
19914,1664,8,1
19915,1664,9,3
19916,1664,11,1
19917,1664,19,3
19918,1664,21,3
19919,1664,22,1
19920,1664,23,2
19921,1664,53,1
19922,1664,58,2
19923,1664,59,3
19924,1664,30,1
19925,1665,38,4
19926,1665,7,5
19927,1665,8,5
19928,1665,9,5
19929,1665,13,5
19930,1665,14,5
19931,1665,15,5
19932,1665,17,3
19933,1665,18,5
19934,1665,50,5
19935,1665,20,5
19936,1665,21,5
19937,1665,54,2
19938,1665,25,3
19939,1665,28,5
19940,1665,30,4
19941,1666,1,3
19942,1666,8,3
19943,1666,41,4
19944,1666,50,4
19945,1666,19,2
19946,1666,51,3
19947,1666,21,3
19948,1666,54,4
19949,1666,52,2
19950,1666,60,2
19951,1667,32,5
19952,1667,33,4
19953,1667,3,4
19954,1667,8,4
19955,1667,9,5
19956,1667,11,3
19957,1667,45,2
19958,1667,15,3
19959,1667,19,4
19960,1667,21,5
19961,1667,27,4
19962,1668,1,5
19963,1668,8,4
19964,1668,9,3
19965,1668,41,4
19966,1668,11,4
19967,1668,49,4
19968,1668,50,5
19969,1668,19,5
19970,1668,51,4
19971,1668,21,2
19972,1668,54,5
19973,1668,57,4
19974,1669,3,2
19975,1669,4,3
19976,1669,6,3
19977,1669,8,3
19978,1669,9,1
19979,1669,19,3
19980,1669,51,2
19981,1669,21,4
19982,1669,52,2
19983,1669,60,2
19984,1670,32,5
19985,1670,1,4
19986,1670,4,2
19987,1670,5,3
19988,1670,6,4
19989,1670,7,4
19990,1670,8,3
19991,1670,9,3
19992,1670,11,4
19993,1670,12,3
19994,1670,43,3
19995,1670,19,5
19996,1670,55,3
19997,1671,1,1
19998,1671,2,2
19999,1671,3,2
20000,1671,4,1
20001,1671,5,2
20002,1671,8,1
20003,1671,9,2
20004,1671,19,1
20005,1671,51,3
20006,1671,60,1
20007,1672,1,1
20008,1672,2,2
20009,1672,3,2
20010,1672,5,2
20011,1672,6,3
20012,1672,8,1
20013,1672,9,2
20014,1672,11,2
20015,1672,12,1
20016,1672,19,2
20017,1672,21,2
20018,1672,55,2
20019,1673,34,1
20020,1673,35,2
20021,1673,36,2
20022,1673,5,2
20023,1673,39,2
20024,1673,8,3
20025,1673,7,4
20026,1673,21,2
20027,1673,29,2
20028,1673,30,2
20029,1673,31,2
20030,1674,8,4
20031,1674,9,3
20032,1674,43,3
20033,1674,44,2
20034,1674,19,2
20035,1674,52,2
20036,1674,53,3
20037,1674,21,2
20038,1674,22,4
20039,1674,54,2
20040,1674,58,2
20041,1674,59,3
20042,1674,30,3
20043,1675,32,3
20044,1675,7,4
20045,1675,8,5
20046,1675,9,5
20047,1675,13,5
20048,1675,14,5
20049,1675,15,4
20050,1675,48,3
20051,1675,17,2
20052,1675,18,4
20053,1675,20,5
20054,1675,21,4
20055,1675,25,4
20056,1675,26,2
20057,1675,28,4
20058,1675,30,4
20059,1676,9,3
20060,1676,46,1
20061,1676,19,4
20062,1676,21,4
20063,1676,53,3
20064,1676,23,4
20065,1676,22,4
20066,1676,59,4
20067,1676,30,5
20068,1677,1,3
20069,1677,34,2
20070,1677,3,2
20071,1677,36,1
20072,1677,7,4
20073,1677,11,3
20074,1677,19,3
20075,1677,20,2
20076,1677,21,2
20077,1677,54,5
20078,1677,30,3
20079,1677,31,2
20080,1678,33,3
20081,1678,8,3
20082,1678,9,1
20083,1678,11,3
20084,1678,50,2
20085,1678,19,2
20086,1678,23,1
20087,1678,21,2
20088,1678,22,2
20089,1678,53,1
20090,1678,58,2
20091,1678,59,2
20092,1678,60,1
20093,1678,30,2
20094,1678,31,2
20095,1679,3,5
20096,1679,5,4
20097,1679,37,1
20098,1679,8,4
20099,1679,9,3
20100,1679,13,3
20101,1679,46,5
20102,1679,47,4
20103,1679,48,5
20104,1679,19,5
20105,1679,21,4
20106,1679,25,4
20107,1679,59,3
20108,1679,28,5
20109,1679,30,4
20110,1680,3,1
20111,1680,7,2
20112,1680,8,2
20113,1680,9,3
20114,1680,13,2
20115,1680,46,2
20116,1680,47,2
20117,1680,45,3
20118,1680,17,3
20119,1680,21,1
20120,1680,58,2
20121,1681,32,2
20122,1681,33,3
20123,1681,1,4
20124,1681,3,3
20125,1681,36,3
20126,1681,9,4
20127,1681,11,3
20128,1681,20,4
20129,1681,27,3
20130,1681,29,4
20131,1682,9,4
20132,1682,41,3
20133,1682,19,4
20134,1682,21,4
20135,1682,53,3
20136,1682,23,5
20137,1682,22,4
20138,1682,25,3
20139,1682,59,4
20140,1682,30,5
20141,1683,37,4
20142,1683,8,4
20143,1683,9,1
20144,1683,11,4
20145,1683,48,3
20146,1683,19,2
20147,1683,23,2
20148,1683,21,2
20149,1683,22,2
20150,1683,53,1
20151,1683,57,1
20152,1683,58,2
20153,1683,59,3
20154,1683,30,3
20155,1684,34,2
20156,1684,3,2
20157,1684,4,3
20158,1684,7,4
20159,1684,8,3
20160,1684,9,2
20161,1684,46,4
20162,1684,19,2
20163,1684,51,1
20164,1684,21,5
20165,1684,52,4
20166,1684,24,4
20167,1684,60,3
20168,1685,32,3
20169,1685,9,4
20170,1685,47,3
20171,1685,48,3
20172,1685,19,4
20173,1685,21,3
20174,1685,53,3
20175,1685,23,4
20176,1685,22,4
20177,1685,59,2
20178,1685,30,5
20179,1685,31,3
20180,1686,1,3
20181,1686,3,5
20182,1686,39,3
20183,1686,8,3
20184,1686,40,3
20185,1686,9,3
20186,1686,11,2
20187,1686,41,1
20188,1686,14,3
20189,1686,19,2
20190,1686,52,3
20191,1686,21,2
20192,1687,1,3
20193,1687,3,1
20194,1687,4,1
20195,1687,5,1
20196,1687,7,2
20197,1687,8,1
20198,1687,9,2
20199,1687,11,3
20200,1687,12,2
20201,1687,19,1
20202,1687,26,4
20203,1688,1,3
20204,1688,2,3
20205,1688,8,3
20206,1688,9,3
20207,1688,13,2
20208,1688,48,4
20209,1688,20,1
20210,1688,21,3
20211,1688,55,3
20212,1688,24,2
20213,1688,57,3
20214,1688,58,2
20215,1688,30,4
20216,1689,34,1
20217,1689,8,4
20218,1689,9,3
20219,1689,19,2
20220,1689,53,3
20221,1689,21,1
20222,1689,22,2
20223,1689,58,2
20224,1689,59,3
20225,1689,30,3
20226,1690,33,2
20227,1690,1,2
20228,1690,3,3
20229,1690,36,4
20230,1690,8,1
20231,1690,9,1
20232,1690,21,2
20233,1690,23,4
20234,1690,27,3
20235,1691,1,3
20236,1691,36,3
20237,1691,8,2
20238,1691,9,4
20239,1691,10,2
20240,1691,41,2
20241,1691,48,4
20242,1691,20,4
20243,1691,21,3
20244,1691,55,1
20245,1691,24,2
20246,1691,57,3
20247,1691,58,1
20248,1691,28,4
20249,1691,30,4
20250,1692,1,3
20251,1692,2,4
20252,1692,3,3
20253,1692,5,3
20254,1692,6,4
20255,1692,8,1
20256,1692,9,3
20257,1692,40,2
20258,1692,11,3
20259,1692,12,2
20260,1692,19,1
20261,1692,21,2
20262,1692,29,5
20263,1693,33,3
20264,1693,3,3
20265,1693,4,3
20266,1693,6,1
20267,1693,8,3
20268,1693,9,1
20269,1693,46,3
20270,1693,51,2
20271,1693,19,3
20272,1693,52,3
20273,1693,21,2
20274,1693,55,4
20275,1693,58,4
20276,1693,60,3
20277,1694,1,3
20278,1694,8,1
20279,1694,9,2
20280,1694,46,1
20281,1694,48,3
20282,1694,20,2
20283,1694,21,2
20284,1694,55,1
20285,1694,24,1
20286,1694,57,2
20287,1694,58,2
20288,1694,59,3
20289,1694,30,3
20290,1695,8,2
20291,1695,9,3
20292,1695,11,1
20293,1695,13,3
20294,1695,19,3
20295,1695,21,3
20296,1695,22,2
20297,1695,23,2
20298,1695,53,2
20299,1695,58,1
20300,1695,59,1
20301,1695,30,1
20302,1696,34,5
20303,1696,35,3
20304,1696,36,3
20305,1696,5,2
20306,1696,8,4
20307,1696,43,5
20308,1696,21,3
20309,1696,30,3
20310,1696,31,4
20311,1697,1,5
20312,1697,56,4
20313,1697,9,4
20314,1697,13,2
20315,1697,48,4
20316,1697,19,3
20317,1697,20,5
20318,1697,21,5
20319,1697,53,1
20320,1697,25,5
20321,1697,24,5
20322,1697,57,5
20323,1697,58,5
20324,1697,27,4
20325,1697,28,5
20326,1697,30,5
20327,1698,3,3
20328,1698,4,4
20329,1698,37,3
20330,1698,39,3
20331,1698,8,4
20332,1698,9,5
20333,1698,42,4
20334,1698,19,2
20335,1698,51,4
20336,1698,21,4
20337,1698,52,5
20338,1698,60,4
20339,1699,1,3
20340,1699,3,3
20341,1699,8,2
20342,1699,9,3
20343,1699,10,5
20344,1699,13,2
20345,1699,46,3
20346,1699,47,5
20347,1699,45,3
20348,1699,21,3
20349,1700,1,2
20350,1700,8,2
20351,1700,9,2
20352,1700,48,2
20353,1700,21,3
20354,1700,55,1
20355,1700,56,3
20356,1700,24,1
20357,1700,58,2
20358,1700,60,3
20359,1700,30,1
20360,1701,1,4
20361,1701,8,3
20362,1701,9,2
20363,1701,43,2
20364,1701,45,3
20365,1701,48,2
20366,1701,20,3
20367,1701,21,2
20368,1701,22,2
20369,1701,52,2
20370,1701,25,3
20371,1701,58,3
20372,1701,28,3
20373,1701,30,3
20374,1702,4,2
20375,1702,8,5
20376,1702,9,5
20377,1702,11,3
20378,1702,49,1
20379,1702,17,2
20380,1702,19,5
20381,1702,21,5
20382,1702,22,5
20383,1702,23,4
20384,1702,53,4
20385,1702,58,4
20386,1702,59,5
20387,1702,30,5
20388,1703,1,2
20389,1703,7,2
20390,1703,8,1
20391,1703,40,2
20392,1703,13,2
20393,1703,14,4
20394,1703,15,4
20395,1703,17,4
20396,1703,18,1
20397,1703,19,1
20398,1703,21,3
20399,1704,1,2
20400,1704,3,3
20401,1704,6,1
20402,1704,7,2
20403,1704,8,2
20404,1704,9,1
20405,1704,51,3
20406,1704,19,3
20407,1704,21,3
20408,1704,27,2
20409,1704,60,3
20410,1705,3,5
20411,1705,4,3
20412,1705,37,3
20413,1705,6,2
20414,1705,8,4
20415,1705,9,3
20416,1705,51,3
20417,1705,19,4
20418,1705,52,4
20419,1705,21,3
20420,1705,60,3
20421,1706,33,2
20422,1706,1,3
20423,1706,3,1
20424,1706,36,4
20425,1706,8,2
20426,1706,9,2
20427,1706,11,3
20428,1706,13,4
20429,1706,16,2
20430,1706,50,2
20431,1706,21,3
20432,1706,27,4
20433,1707,1,4
20434,1707,34,5
20435,1707,8,2
20436,1707,9,3
20437,1707,40,2
20438,1707,47,2
20439,1707,48,4
20440,1707,20,4
20441,1707,21,3
20442,1707,25,4
20443,1707,58,4
20444,1707,28,5
20445,1707,30,5
20446,1708,1,3
20447,1708,2,4
20448,1708,3,1
20449,1708,33,1
20450,1708,5,3
20451,1708,6,4
20452,1708,8,1
20453,1708,9,3
20454,1708,11,3
20455,1708,12,3
20456,1708,19,1
20457,1708,21,3
20458,1709,3,2
20459,1709,35,2
20460,1709,5,1
20461,1709,38,4
20462,1709,8,2
20463,1709,9,2
20464,1709,13,2
20465,1709,46,1
20466,1709,47,3
20467,1709,45,2
20468,1709,21,2
20469,1709,60,2
20470,1710,32,4
20471,1710,33,2
20472,1710,3,4
20473,1710,6,3
20474,1710,8,3
20475,1710,9,4
20476,1710,11,2
20477,1710,14,4
20478,1710,19,4
20479,1710,21,3
20480,1710,27,3
20481,1711,8,5
20482,1711,9,5
20483,1711,11,2
20484,1711,19,4
20485,1711,21,5
20486,1711,22,3
20487,1711,23,3
20488,1711,53,5
20489,1711,58,4
20490,1711,59,5
20491,1711,30,5
20492,1712,1,2
20493,1712,2,3
20494,1712,3,3
20495,1712,4,3
20496,1712,5,3
20497,1712,8,2
20498,1712,9,3
20499,1712,19,5
20500,1712,51,3
20501,1712,25,5
20502,1712,60,3
20503,1712,30,4
20504,1713,1,4
20505,1713,8,5
20506,1713,41,2
20507,1713,9,4
20508,1713,11,3
20509,1713,49,4
20510,1713,50,4
20511,1713,19,4
20512,1713,51,5
20513,1713,21,4
20514,1713,54,5
20515,1713,53,2
20516,1713,18,2
20517,1714,1,5
20518,1714,3,5
20519,1714,39,5
20520,1714,8,5
20521,1714,40,4
20522,1714,9,4
20523,1714,11,4
20524,1714,14,3
20525,1714,19,5
20526,1714,21,3
20527,1714,55,3
20528,1715,3,1
20529,1715,4,2
20530,1715,36,2
20531,1715,8,3
20532,1715,9,3
20533,1715,41,3
20534,1715,19,3
20535,1715,51,3
20536,1715,21,5
20537,1715,52,3
20538,1715,60,2
20539,1715,31,3
20540,1716,1,4
20541,1716,56,2
20542,1716,8,3
20543,1716,9,4
20544,1716,40,5
20545,1716,48,5
20546,1716,20,2
20547,1716,21,4
20548,1716,23,5
20549,1716,55,3
20550,1716,24,3
20551,1716,57,4
20552,1716,58,3
20553,1716,25,4
20554,1716,30,4
20555,1717,3,1
20556,1717,5,3
20557,1717,38,5
20558,1717,8,1
20559,1717,9,3
20560,1717,43,3
20561,1717,13,1
20562,1717,46,1
20563,1717,47,3
20564,1717,45,2
20565,1717,21,2
20566,1717,53,3
20567,1718,1,3
20568,1718,8,4
20569,1718,9,3
20570,1718,10,4
20571,1718,48,2
20572,1718,21,3
20573,1718,55,3
20574,1718,56,4
20575,1718,24,2
20576,1718,58,2
20577,1718,30,2
20578,1719,1,4
20579,1719,8,3
20580,1719,9,4
20581,1719,48,3
20582,1719,20,2
20583,1719,21,1
20584,1719,25,2
20585,1719,58,3
20586,1719,28,3
20587,1719,30,3
20588,1720,1,3
20589,1720,8,2
20590,1720,9,3
20591,1720,41,1
20592,1720,11,1
20593,1720,14,2
20594,1720,49,2
20595,1720,51,1
20596,1720,19,3
20597,1720,21,3
20598,1720,54,2
20599,1720,60,2
20600,1721,1,2
20601,1721,8,3
20602,1721,41,1
20603,1721,9,2
20604,1721,11,1
20605,1721,16,2
20606,1721,49,2
20607,1721,50,2
20608,1721,19,1
20609,1721,51,2
20610,1721,21,2
20611,1721,54,2
20612,1721,58,4
20613,1722,1,2
20614,1722,34,3
20615,1722,3,2
20616,1722,36,3
20617,1722,11,4
20618,1722,19,3
20619,1722,21,2
20620,1722,26,1
20621,1722,60,5
20622,1722,30,3
20623,1722,31,1
20624,1723,8,5
20625,1723,9,2
20626,1723,11,4
20627,1723,12,4
20628,1723,19,3
20629,1723,23,1
20630,1723,21,4
20631,1723,22,3
20632,1723,53,1
20633,1723,24,2
20634,1723,58,3
20635,1723,59,3
20636,1723,30,3
20637,1724,1,5
20638,1724,8,4
20639,1724,9,3
20640,1724,41,3
20641,1724,11,3
20642,1724,49,4
20643,1724,50,4
20644,1724,19,5
20645,1724,51,4
20646,1724,21,3
20647,1724,54,5
20648,1724,17,1
20649,1724,25,3
20650,1725,37,3
20651,1725,5,4
20652,1725,8,5
20653,1725,9,4
20654,1725,41,4
20655,1725,11,2
20656,1725,12,3
20657,1725,50,5
20658,1725,19,5
20659,1725,52,5
20660,1725,51,5
20661,1725,21,5
20662,1725,25,4
20663,1725,28,4
20664,1725,29,2
20665,1725,30,2
20666,1726,3,4
20667,1726,4,2
20668,1726,6,5
20669,1726,8,4
20670,1726,9,3
20671,1726,40,3
20672,1726,46,4
20673,1726,15,4
20674,1726,51,1
20675,1726,19,4
20676,1726,52,4
20677,1726,21,2
20678,1726,60,5
20679,1727,1,2
20680,1727,8,1
20681,1727,41,3
20682,1727,46,2
20683,1727,50,1
20684,1727,19,2
20685,1727,51,2
20686,1727,21,2
20687,1727,54,3
20688,1727,52,1
20689,1728,1,5
20690,1728,35,5
20691,1728,36,5
20692,1728,4,2
20693,1728,8,5
20694,1728,9,4
20695,1728,13,4
20696,1728,14,5
20697,1728,47,3
20698,1728,19,5
20699,1728,25,5
20700,1728,28,5
20701,1728,30,5
20702,1728,31,4
20703,1729,3,2
20704,1729,4,4
20705,1729,5,3
20706,1729,35,4
20707,1729,9,2
20708,1729,43,2
20709,1729,45,2
20710,1729,46,5
20711,1729,47,2
20712,1729,13,4
20713,1729,20,2
20714,1729,21,3
20715,1730,3,3
20716,1730,5,2
20717,1730,8,2
20718,1730,10,4
20719,1730,43,2
20720,1730,44,2
20721,1730,45,3
20722,1730,13,3
20723,1730,48,4
20724,1730,19,3
20725,1730,20,4
20726,1731,1,5
20727,1731,37,4
20728,1731,39,5
20729,1731,40,5
20730,1731,41,3
20731,1731,42,4
20732,1731,11,3
20733,1731,9,5
20734,1731,19,4
20735,1731,21,5
20736,1731,55,1
20737,1731,25,4
20738,1731,28,5
20739,1731,30,3
20740,1732,1,3
20741,1732,4,4
20742,1732,5,2
20743,1732,6,3
20744,1732,7,3
20745,1732,8,2
20746,1732,40,2
20747,1732,11,3
20748,1732,12,2
20749,1732,19,4
20750,1733,1,2
20751,1733,3,3
20752,1733,6,2
20753,1733,8,2
20754,1733,9,1
20755,1733,15,3
20756,1733,49,4
20757,1733,51,2
20758,1733,21,2
20759,1733,56,2
20760,1733,60,1
20761,1734,1,5
20762,1734,3,3
20763,1734,4,4
20764,1734,6,3
20765,1734,8,3
20766,1734,9,4
20767,1734,19,3
20768,1734,52,1
20769,1734,21,3
20770,1734,55,5
20771,1734,60,3
20772,1735,1,2
20773,1735,2,1
20774,1735,3,2
20775,1735,4,2
20776,1735,36,3
20777,1735,8,1
20778,1735,9,2
20779,1735,10,3
20780,1735,14,1
20781,1735,49,3
20782,1735,19,3
20783,1735,51,3
20784,1735,60,2
20785,1736,3,4
20786,1736,36,3
20787,1736,38,3
20788,1736,39,2
20789,1736,8,4
20790,1736,41,3
20791,1736,9,4
20792,1736,40,1
20793,1736,17,4
20794,1736,21,4
20795,1737,3,1
20796,1737,4,2
20797,1737,8,2
20798,1737,9,2
20799,1737,15,5
20800,1737,19,1
20801,1737,51,2
20802,1737,21,2
20803,1737,52,3
20804,1737,60,1
20805,1737,30,1
20806,1738,1,4
